candidate,gate,lookback_weeks,allocation,outer_cost_bps,window,cagr,sharpe,drawdown,total_return,control_cagr,cagr_delta
relative__lb8__w0.1__200bps,relative,8,0.1,200,trailing_1y,0.9914827048380821,2.628860171364769,-0.10387176800123843,1.0180407613918412,1.0510082013109483,-0.0595254964728662
relative__lb8__w0.1__200bps,relative,8,0.1,200,ytd,1.050861866771148,2.4829804122477683,-0.10387176800123843,0.5558254368945386,1.095041975165166,-0.04418010839401809
relative__lb8__w0.2__0bps,relative,8,0.2,0,full_recent,0.4318548633673751,1.7343075465663726,-0.20427401487653463,2.661296010415564,0.4093476771616662,0.022507186205708907
relative__lb8__w0.2__0bps,relative,8,0.2,0,trailing_2y,0.5840042063785469,1.9169389626921842,-0.20427401487653485,1.531361257714197,0.5969664512506938,-0.012962244872146922
relative__lb8__w0.2__0bps,relative,8,0.2,0,trailing_1y,1.0170708147573095,2.7070891345404293,-0.09598496918435528,1.044472002516505,1.0510082013109483,-0.03393738655363876
relative__lb8__w0.2__0bps,relative,8,0.2,0,ytd,1.0993464889291684,2.582847188844513,-0.09598496918435517,0.5783583574955979,1.095041975165166,0.004304513764002316
relative__lb8__w0.2__50bps,relative,8,0.2,50,full_recent,0.4213322161380888,1.7022010919987975,-0.20427401487653474,2.5649490131885035,0.4093476771616662,0.011984538976422598
relative__lb8__w0.2__50bps,relative,8,0.2,50,trailing_2y,0.5716504417739576,1.8870853490451533,-0.20427401487653452,1.491655489074002,0.5969664512506938,-0.02531600947673618
relative__lb8__w0.2__50bps,relative,8,0.2,50,trailing_1y,0.9957833388167292,2.669500179009122,-0.09874031955213769,1.0224826474535185,1.0510082013109483,-0.055224862494219096
relative__lb8__w0.2__50bps,relative,8,0.2,50,ytd,1.0759034051980247,2.54567515921128,-0.09874031955213769,0.5674886131956953,1.095041975165166,-0.01913856996714136
relative__lb8__w0.2__100bps,relative,8,0.2,100,full_recent,0.41087660183410035,1.6698178183684584,-0.20427401487653463,2.471045793122748,0.4093476771616662,0.001528924672434151
relative__lb8__w0.2__100bps,relative,8,0.2,100,trailing_2y,0.5593809359986202,1.8570165588913976,-0.20427401487653474,1.4525341345816867,0.5969664512506938,-0.037585515252073654
relative__lb8__w0.2__100bps,relative,8,0.2,100,trailing_1y,0.9746998781030485,2.6315576758475974,-0.10149006591406673,1.0007084795918524,1.0510082013109483,-0.07630832320789982
relative__lb8__w0.2__100bps,relative,8,0.2,100,ytd,1.0526992837662923,2.508259992658238,-0.10149006591406673,0.5566830749035785,1.095041975165166,-0.04234269139887381
relative__lb8__w0.2__200bps,relative,8,0.2,200,full_recent,0.39016502834943356,1.6042671948267464,-0.2055523375993853,2.2903334552700785,0.4093476771616662,-0.01918264881223264
relative__lb8__w0.2__200bps,relative,8,0.2,200,trailing_2y,0.5350927349448387,1.7962687103765274,-0.2055523375993854,1.3760126281168263,0.5969664512506938,-0.06187371630585514
relative__lb8__w0.2__200bps,relative,8,0.2,200,trailing_1y,0.9331379875853312,2.554660865820296,-0.10697276943755107,0.9577981330289873,1.0510082013109483,-0.11787021372561712
relative__lb8__w0.2__200bps,relative,8,0.2,200,ytd,1.0069991347689906,2.432744966261373,-0.10697276943755096,0.5352633525647417,1.095041975165166,-0.08804284039617549
relative__lb8__w0.3__0bps,relative,8,0.3,0,full_recent,0.44288930631349555,1.7826958512479767,-0.20297753669164031,2.764337826008346,0.4093476771616662,0.033541629151829344
relative__lb8__w0.3__0bps,relative,8,0.3,0,trailing_2y,0.5771354196502372,1.9119030998221196,-0.20297753669164043,1.5092454392008339,0.5969664512506938,-0.019831031600456628
relative__lb8__w0.3__0bps,relative,8,0.3,0,trailing_1y,0.9994494456919438,2.6993843040335723,-0.0954944547440838,1.0262693110540329,1.0510082013109483,-0.05155875561900447
relative__lb8__w0.3__0bps,relative,8,0.3,0,ytd,1.1004754461489403,2.59916741995177,-0.09549445474408369,0.5788806342620867,1.095041975165166,0.0054334709837742245
relative__lb8__w0.3__50bps,relative,8,0.3,50,full_recent,0.42701552450339975,1.7342009738706952,-0.20297753669164031,2.6167553979264935,0.4093476771616662,0.017667847341733545
relative__lb8__w0.3__50bps,relative,8,0.3,50,trailing_2y,0.5587316328085246,1.8670290274515173,-0.2029775366916402,1.4504725357142494,0.5969664512506938,-0.03823481844216925
relative__lb8__w0.3__50bps,relative,8,0.3,50,trailing_1y,0.9679060057561057,2.6430204235735664,-0.09827429455632697,0.9936929859007464,1.0510082013109483,-0.08310219555484255
relative__lb8__w0.3__50bps,relative,8,0.3,50,ytd,1.065429265680872,2.5435982138342097,-0.09827429455632697,0.5626168696411356,1.095041975165166,-0.029612709484294175
relative__lb8__w0.3__100bps,relative,8,0.3,100,full_recent,0.41129319613756654,1.68506483287609,-0.20297753669164031,2.4747526586528292,0.4093476771616662,0.00194551897590034
relative__lb8__w0.3__100bps,relative,8,0.3,100,trailing_2y,0.5405157486806305,1.8216603357442747,-0.20297753669164031,1.3929920136632195,0.5969664512506938,-0.05645070257006335
relative__lb8__w0.3__100bps,relative,8,0.3,100,trailing_1y,0.9368146884509405,2.5858309655117964,-0.10185696526677224,0.9615934129735249,1.0510082013109483,-0.11419351286000778
relative__lb8__w0.3__100bps,relative,8,0.3,100,ytd,1.0309171109446473,2.4874554110619655,-0.10185696526677201,0.5464968698543313,1.095041975165166,-0.06412486422051877
relative__lb8__w0.3__200bps,relative,8,0.3,200,full_recent,0.3802980147377497,1.585031752490181,-0.20297753669164031,2.206680838770177,0.4093476771616662,-0.02904966242391649
relative__lb8__w0.3__200bps,relative,8,0.3,200,trailing_2y,0.5046411261988455,1.729560424283021,-0.20297753669164043,1.2818023761016333,0.5969664512506938,-0.09232532505184832
relative__lb8__w0.3__200bps,relative,8,0.3,200,trailing_1y,0.8759651827924497,2.469142466263017,-0.11007051687466118,0.8987994460578002,1.0510082013109483,-0.17504301851849857
relative__lb8__w0.3__200bps,relative,8,0.3,200,ytd,0.9634655192247326,2.373600549966906,-0.11007051687466096,0.514683930039219,1.095041975165166,-0.13157645594043355
relative__lb8__w0.4__0bps,relative,8,0.4,0,full_recent,0.4537699002412696,1.8257472877717964,-0.20169342241459454,2.867981205520267,0.4093476771616662,0.04442222307960342
relative__lb8__w0.4__0bps,relative,8,0.4,0,trailing_2y,0.5700093701031395,1.9014053549663295,-0.20169342241459465,1.486404823236223,0.5969664512506938,-0.02695708114755435
relative__lb8__w0.4__0bps,relative,8,0.4,0,trailing_1y,0.981402498308592,2.680620084222701,-0.095408631635155,1.007630199303207,1.0510082013109483,-0.06960570300235625
relative__lb8__w0.4__0bps,relative,8,0.4,0,ytd,1.100910007475575,2.6060657515134302,-0.095408631635155,0.579081641696316,1.095041975165166,0.005868032310408999
relative__lb8__w0.4__50bps,relative,8,0.4,50,full_recent,0.43248782626746407,1.7608337276637058,-0.20169342241459465,2.6671509126395345,0.4093476771616662,0.02314014910579787
relative__lb8__w0.4__50bps,relative,8,0.4,50,trailing_2y,0.5456432449089885,1.84160076562362,-0.20169342241459465,1.4091022704046394,0.5969664512506938,-0.051323206341705285
relative__lb8__w0.4__50bps,relative,8,0.4,50,trailing_1y,0.9398669744110113,2.6057583513981815,-0.09911431044786223,0.9647442449689929,1.0510082013109483,-0.111141226899937
relative__lb8__w0.4__50bps,relative,8,0.4,50,ytd,1.0543538151770857,2.5324990693023612,-0.09911431044786256,0.557455096102687,1.095041975165166,-0.0406881599880804
relative__lb8__w0.4__100bps,relative,8,0.4,100,full_recent,0.41147608399401925,1.6947579386597993,-0.20169342241459454,2.476380903149411,0.4093476771616662,0.002128406832353047
relative__lb8__w0.4__100bps,relative,8,0.4,100,trailing_2y,0.5216081531140346,1.7809052066085744,-0.20169342241459454,1.3340571028522215,0.5969664512506938,-0.07535829813665917
relative__lb8__w0.4__100bps,relative,8,0.4,100,trailing_1y,0.8991229069716657,2.5293915138502086,-0.10281238353185485,0.9226926321104436,1.0510082013109483,-0.15188529433928255
relative__lb8__w0.4__100bps,relative,8,0.4,100,ytd,1.00874029054253,2.457876065916143,-0.10281238353185485,0.5360828498653878,1.095041975165166,-0.0863016846226361
relative__lb8__w0.4__200bps,relative,8,0.4,200,full_recent,0.3702519869687002,1.5595182372557845,-0.20169342241459443,2.1231022842619045,0.4093476771616662,-0.03909569019296599
relative__lb8__w0.4__200bps,relative,8,0.4,200,trailing_2y,0.47451568782200293,1.6571321392472247,-0.20169342241459454,1.1904939229088982,0.5969664512506938,-0.12245076342869088
relative__lb8__w0.4__200bps,relative,8,0.4,200,trailing_1y,0.8199550850006796,2.372540077316797,-0.11316499835356075,0.8410341175952556,1.0510082013109483,-0.2310531163102687
relative__lb8__w0.4__200bps,relative,8,0.4,200,ytd,0.920272414908833,2.3058177793411168,-0.11316499835356075,0.4940912910944717,1.095041975165166,-0.17476956025633306
relative__lb8__w0.5__0bps,relative,8,0.5,0,full_recent,0.46449076624301555,1.8628365448415005,-0.20042171517505758,2.9721068370547035,0.4093476771616662,0.05514308908134935
relative__lb8__w0.5__0bps,relative,8,0.5,0,trailing_2y,0.5626270271874876,1.8853912889928777,-0.20042171517505747,1.462853903948424,0.5969664512506938,-0.034339424063206225
relative__lb8__w0.5__0bps,relative,8,0.5,0,trailing_1y,0.9629374154246151,2.6506127707642277,-0.09532280852622643,0.9885626111030779,1.0510082013109483,-0.08807078588633321
relative__lb8__w0.5__0bps,relative,8,0.5,0,ytd,1.1006414014087555,2.603311598273453,-0.09532280852622632,0.5789573991723533,1.095041975165166,0.005599426243589445
relative__lb8__w0.5__50bps,relative,8,0.5,50,full_recent,0.43774536719338775,1.7816272378369526,-0.20042171517505747,2.7160452459602586,0.4093476771616662,0.028397690031721545
relative__lb8__w0.5__50bps,relative,8,0.5,50,trailing_2y,0.5323885340714898,1.8108586954765074,-0.20042171517505758,1.3675686134022325,0.5969664512506938,-0.06457791717920403
relative__lb8__w0.5__50bps,relative,8,0.5,50,trailing_1y,0.9116774497236284,2.55771180430078,-0.09995393920425588,0.9356482389796288,1.0510082013109483,-0.1393307515873199
relative__lb8__w0.5__50bps,relative,8,0.5,50,ytd,1.042678912582634,2.5123310848793095,-0.09995393920425588,0.5520023432389145,1.095041975165166,-0.052363062582532205
relative__lb8__w0.5__100bps,relative,8,0.5,100,full_recent,0.4114239906139432,1.6985853987734614,-0.20042171517505758,2.4759170613162924,0.4093476771616662,0.00207631345227699
relative__lb8__w0.5__100bps,relative,8,0.5,100,trailing_2y,0.502662522791576,1.734927396581206,-0.20042171517505736,1.2757475918477463,0.5969664512506938,-0.09430392845911784
relative__lb8__w0.5__100bps,relative,8,0.5,100,trailing_1y,0.861634849314294,2.4624287230718744,-0.10457318593116882,0.8840168345076524,1.0510082013109483,-0.18937335199665428
relative__lb8__w0.5__100bps,relative,8,0.5,100,ytd,0.986178481155477,2.419661554351889,-0.10457318593116871,0.5254425628066552,1.095041975165166,-0.10886349400968909
relative__lb8__w0.5__200bps,relative,8,0.5,200,full_recent,0.3600305819128746,1.5277992122050061,-0.2004217151750577,2.039693688842937,0.4093476771616662,-0.049317095248791576
relative__lb8__w0.5__200bps,relative,8,0.5,200,trailing_2y,0.4447182427376548,1.5794390942812335,-0.2004217151750577,1.1020307577072348,0.5969664512506938,-0.152248208513039
relative__lb8__w0.5__200bps,relative,8,0.5,200,trailing_1y,0.7650981640426946,2.2654871703260717,-0.11625620191524044,0.7844912314443617,1.0510082013109483,-0.2859100372682537
relative__lb8__w0.5__200bps,relative,8,0.5,200,ytd,0.8774308718669244,2.229939707390039,-0.11625620191524055,0.47348951283416474,1.095041975165166,-0.21761110329824174
relative_and_positive__lb8__w0.1__0bps,relative_and_positive,8,0.1,0,full_recent,0.42202677639908615,1.6841575542836378,-0.2074545045471745,2.571251321872896,0.4093476771616662,0.012679099237419944
relative_and_positive__lb8__w0.1__0bps,relative_and_positive,8,0.1,0,trailing_2y,0.592364874605021,1.919263860360699,-0.2074545045471745,1.5584127606893654,0.5969664512506938,-0.004601576645672845
relative_and_positive__lb8__w0.1__0bps,relative_and_positive,8,0.1,0,trailing_1y,1.0291552356410807,2.6936448717783827,-0.10068217745156893,1.0569568533928226,1.0510082013109483,-0.021852965669867608
relative_and_positive__lb8__w0.1__0bps,relative_and_positive,8,0.1,0,ytd,1.0888226854017704,2.542041850038319,-0.10068217745156893,0.57348464064757,1.095041975165166,-0.006219289763395697
relative_and_positive__lb8__w0.1__50bps,relative_and_positive,8,0.1,50,full_recent,0.41675152924374936,1.6674201800509196,-0.20831076395227566,2.5235860307913605,0.4093476771616662,0.007403852082083162
relative_and_positive__lb8__w0.1__50bps,relative_and_positive,8,0.1,50,trailing_2y,0.5853129884214505,1.9017973723959514,-0.20831076395227577,1.5355863277473616,0.5969664512506938,-0.011653462829243288
relative_and_positive__lb8__w0.1__50bps,relative_and_positive,8,0.1,50,trailing_1y,1.0203305823272504,2.677799792716179,-0.10160403605646329,1.0478396445987497,1.0510082013109483,-0.03067761898369792
relative_and_positive__lb8__w0.1__50bps,relative_and_positive,8,0.1,50,ytd,1.08038737973965,2.527934430877448,-0.10160403605646351,0.5695713134412288,1.095041975165166,-0.01465459542551617
relative_and_positive__lb8__w0.1__100bps,relative_and_positive,8,0.1,100,full_recent,0.41149323511893043,1.650632557182719,-0.20916656213754925,2.476533627345631,0.4093476771616662,0.0021455579572642325
relative_and_positive__lb8__w0.1__100bps,relative_and_positive,8,0.1,100,trailing_2y,0.578288834170871,1.8842866418486548,-0.2091665621375497,1.5129523092394677,0.5969664512506938,-0.01867761707982285
relative_and_positive__lb8__w0.1__100bps,relative_and_positive,8,0.1,100,trailing_1y,1.0115399712074842,2.6618904015102065,-0.10252542193998582,1.038758367940709,1.0510082013109483,-0.03946823010346412
relative_and_positive__lb8__w0.1__100bps,relative_and_positive,8,0.1,100,ytd,1.0719819521414231,2.5137922323908866,-0.1025254219399857,0.5656657722045704,1.095041975165166,-0.023060023023742993
relative_and_positive__lb8__w0.1__200bps,relative_and_positive,8,0.1,200,full_recent,0.40102732178378964,1.6169131151003138,-0.21087677484861467,2.3842372503224327,0.4093476771616662,-0.008320355377876565
relative_and_positive__lb8__w0.1__200bps,relative_and_positive,8,0.1,200,trailing_2y,0.5643233405605059,1.849138461210107,-0.21087677484861433,1.4682554185342154,0.5969664512506938,-0.03264311069018788
relative_and_positive__lb8__w0.1__200bps,relative_and_positive,8,0.1,200,trailing_1y,0.994060417534075,2.629883326057983,-0.10436677554291385,1.020703115596644,1.0510082013109483,-0.05694778377687326
relative_and_positive__lb8__w0.1__200bps,relative_and_positive,8,0.1,200,ytd,1.0552603673909529,2.4854069928195064,-0.10436677554291385,0.5578780011802065,1.095041975165166,-0.039781607774213246
relative_and_positive__lb8__w0.2__0bps,relative_and_positive,8,0.2,0,full_recent,0.4345938659073807,1.7400750381865464,-0.20242063485270867,2.686680528794695,0.4093476771616662,0.025246188745714493
relative_and_positive__lb8__w0.2__0bps,relative_and_positive,8,0.2,0,trailing_2y,0.5875061179401717,1.9223493028138134,-0.20242063485270856,1.5426742622165919,0.5969664512506938,-0.009460333310522095
relative_and_positive__lb8__w0.2__0bps,relative_and_positive,8,0.2,0,trailing_1y,1.0069743314137338,2.685722265627123,-0.10059683037840483,1.0340420641091548,1.0510082013109483,-0.04403386989721447
relative_and_positive__lb8__w0.2__0bps,relative_and_positive,8,0.2,0,ytd,1.081970693117185,2.551601178493289,-0.10059683037840472,0.5703063125504266,1.095041975165166,-0.013071282047981025
relative_and_positive__lb8__w0.2__50bps,relative_and_positive,8,0.2,50,full_recent,0.42397171651352794,1.7062345365549814,-0.20333287996529037,2.588942225612198,0.4093476771616662,0.01462403935186174
relative_and_positive__lb8__w0.2__50bps,relative_and_positive,8,0.2,50,trailing_2y,0.5734831683002746,1.8872455328248467,-0.20333287996529015,1.4975259698467096,0.5969664512506938,-0.023483282950419238
relative_and_positive__lb8__w0.2__50bps,relative_and_positive,8,0.2,50,trailing_1y,0.9895689204869551,2.6539193184852206,-0.10244016260037758,1.0160641790747849,1.0510082013109483,-0.06143928082399319
relative_and_positive__lb8__w0.2__50bps,relative_and_positive,8,0.2,50,ytd,1.065208522699205,2.5233863090838167,-0.1024401626003778,0.5625140953126917,1.095041975165166,-0.02983345246596114
relative_and_positive__lb8__w0.2__100bps,relative_and_positive,8,0.2,100,full_recent,0.41341773530256987,1.6721855765076394,-0.20437720497162493,2.4937014140678935,0.4093476771616662,0.004070058140903665
relative_and_positive__lb8__w0.2__100bps,relative_and_positive,8,0.2,100,trailing_2y,0.5595702691325719,1.8519599314144355,-0.20437720497162482,1.453135449931826,0.5969664512506938,-0.0373961821181219
relative_and_positive__lb8__w0.2__100bps,relative_and_positive,8,0.2,100,trailing_1y,0.9722974710864596,2.62184850554823,-0.10428160393686192,0.9982276510797423,1.0510082013109483,-0.07871073022448871
relative_and_positive__lb8__w0.2__100bps,relative_and_positive,8,0.2,100,ytd,1.0485647810323622,2.4950249149221637,-0.10428160393686192,0.5547528267960042,1.095041975165166,-0.046477194132803934
relative_and_positive__lb8__w0.2__200bps,relative_and_positive,8,0.2,200,full_recent,0.39251279862692834,1.6035169653041161,-0.2078154372247668,2.3104680367489445,0.4093476771616662,-0.016834878534737863
